
consensus,chr3R-89075,2022-09-24 15:43:46.042101558,2022-09-24 15:43:46.054652382,15
consensus,chr3R-89075,2022-09-24 15:43:46.056275568,2022-09-24 15:43:46.068284365,16
consensus,chr3R-89075,2022-09-24 15:43:46.069950699,2022-09-24 15:43:46.080624271,17
consensus,chr3R-89075,2022-09-24 15:43:46.082239733,2022-09-24 15:43:46.093885800,18
consensus,chr3R-89075,2022-09-24 15:43:46.095498488,2022-09-24 15:43:46.107147537,19
consensus,chr3R-89075,2022-09-24 15:43:46.108842923,2022-09-24 15:43:46.130296865,20
consensus,chr3R-89075,2022-09-24 15:43:46.135266184,2022-09-24 15:43:46.147854388,21
consensus,chr3R-89075,2022-09-24 15:43:46.149657938,2022-09-24 15:43:46.161495936,22
consensus,chr3R-89075,2022-09-24 15:43:46.163479590,2022-09-24 15:43:46.175518791,23
consensus,chr3R-89075,2022-09-24 15:43:46.177620124,2022-09-24 15:43:46.189959236,24
consensus,chr3R-89075,2022-09-24 15:43:46.191587778,2022-09-24 15:43:46.203305568,25
consensus,chr3R-89075,2022-09-24 15:43:46.204932543,2022-09-24 15:43:46.219608226,26
consensus,chr3R-89075,2022-09-24 15:43:46.221236497,2022-09-24 15:43:46.233201375,27
consensus,chr3R-89075,2022-09-24 15:43:46.234834323,2022-09-24 15:43:46.246197373,28
consensus,chr3R-89075,2022-09-24 15:43:46.247955436,2022-09-24 15:43:46.260224155,29
consensus,chr3R-89075,2022-09-24 15:43:46.261844768,2022-09-24 15:43:46.273666831,30
consensus,chr3R-106890,2022-09-24 15:43:46.275410390,2022-09-24 15:43:46.288285575,1
consensus,chr3R-106890,2022-09-24 15:43:46.290241201,2022-09-24 15:43:46.302644978,2
consensus,chr3R-106890,2022-09-24 15:43:46.304472542,2022-09-24 15:43:46.317036800,3
consensus,chr3R-106890,2022-09-24 15:43:46.318702209,2022-09-24 15:43:46.331114659,4
consensus,chr3R-106890,2022-09-24 15:43:46.332917570,2022-09-24 15:43:46.345609817,5
consensus,chr3R-106890,2022-09-24 15:43:46.347221321,2022-09-24 15:43:46.361535747,6
consensus,chr3R-106890,2022-09-24 15:43:46.363417293,2022-09-24 15:43:46.376620860,7
consensus,chr3R-106890,2022-09-24 15:43:46.378425922,2022-09-24 15:43:46.390935498,8
consensus,chr3R-106890,2022-09-24 15:43:46.392629632,2022-09-24 15:43:46.405369993,9
consensus,chr3R-106890,2022-09-24 15:43:46.407189977,2022-09-24 15:43:46.419655879,10
consensus,chr3R-106890,2022-09-24 15:43:46.421356805,2022-09-24 15:43:46.432646765,11
consensus,chr3R-106890,2022-09-24 15:43:46.434334865,2022-09-24 15:43:46.446571278,12
consensus,chr3R-106890,2022-09-24 15:43:46.448386144,2022-09-24 15:43:46.460437284,13
consensus,chr3R-106890,2022-09-24 15:43:46.462029272,2022-09-24 15:43:46.473040988,14
consensus,chr3R-106890,2022-09-24 15:43:46.474625871,2022-09-24 15:43:46.485697545,15
consensus,chr3R-106890,2022-09-24 15:43:46.487444539,2022-09-24 15:43:46.499449132,16
consensus,chr3R-106890,2022-09-24 15:43:46.501248982,2022-09-24 15:43:46.513841608,17
consensus,chr3R-106890,2022-09-24 15:43:46.515541296,2022-09-24 15:43:46.527951635,18
consensus,chr3R-106890,2022-09-24 15:43:46.529629316,2022-09-24 15:43:46.541673661,19
consensus,chr3R-106890,2022-09-24 15:43:46.543322800,2022-09-24 15:43:46.555473966,20
consensus,chr3R-106890,2022-09-24 15:43:46.557233396,2022-09-24 15:43:46.569474973,21
consensus,chr3R-106890,2022-09-24 15:43:46.571222583,2022-09-24 15:43:46.583674209,22
consensus,chr3R-106890,2022-09-24 15:43:46.585332239,2022-09-24 15:43:46.597104213,23
consensus,chr3R-106890,2022-09-24 15:43:46.599216474,2022-09-24 15:43:46.609927016,24
consensus,chr3R-106890,2022-09-24 15:43:46.611667737,2022-09-24 15:43:46.623868620,25
consensus,chr3R-106890,2022-09-24 15:43:46.625622614,2022-09-24 15:43:46.637760709,26
consensus,chr3R-106890,2022-09-24 15:43:46.639604347,2022-09-24 15:43:46.650697749,27
consensus,chr3R-106890,2022-09-24 15:43:46.652424445,2022-09-24 15:43:46.663591083,28
consensus,chr3R-106890,2022-09-24 15:43:46.665219439,2022-09-24 15:43:46.677185534,29
consensus,chr3R-106890,2022-09-24 15:43:46.678865456,2022-09-24 15:43:46.690475345,30
consensus,chr3R-124705,2022-09-24 15:43:46.692480192,2022-09-24 15:43:46.707185922,1
consensus,chr3R-124705,2022-09-24 15:43:46.708861723,2022-09-24 15:43:46.721179188,2
consensus,chr3R-124705,2022-09-24 15:43:46.723321148,2022-09-24 15:43:46.736434702,3
consensus,chr3R-124705,2022-09-24 15:43:46.738174076,2022-09-24 15:43:46.749697227,4
consensus,chr3R-124705,2022-09-24 15:43:46.751268539,2022-09-24 15:43:46.765776875,5
consensus,chr3R-124705,2022-09-24 15:43:46.767753550,2022-09-24 15:43:46.844406316,6
consensus,chr3R-124705,2022-09-24 15:43:46.847512282,2022-09-24 15:43:46.865739066,7
consensus,chr3R-124705,2022-09-24 15:43:46.867869531,2022-09-24 15:43:46.883385580,8
consensus,chr3R-124705,2022-09-24 15:43:46.885332930,2022-09-24 15:43:46.897768630,9
consensus,chr3R-124705,2022-09-24 15:43:46.899482777,2022-09-24 15:43:46.912226747,10
consensus,chr3R-124705,2022-09-24 15:43:46.913915390,2022-09-24 15:43:46.926700246,11
consensus,chr3R-124705,2022-09-24 15:43:46.928344188,2022-09-24 15:43:46.941197010,12
consensus,chr3R-124705,2022-09-24 15:43:46.942853570,2022-09-24 15:43:46.955429942,13
consensus,chr3R-124705,2022-09-24 15:43:46.957525808,2022-09-24 15:43:46.969987280,14
consensus,chr3R-124705,2022-09-24 15:43:46.971890086,2022-09-24 15:43:46.983228639,15
consensus,chr3R-124705,2022-09-24 15:43:46.984951341,2022-09-24 15:43:46.996846072,16
consensus,chr3R-124705,2022-09-24 15:43:46.998532558,2022-09-24 15:43:47.012228222,17
consensus,chr3R-124705,2022-09-24 15:43:47.013880410,2022-09-24 15:43:47.026025100,18
consensus,chr3R-124705,2022-09-24 15:43:47.027617984,2022-09-24 15:43:47.040582558,19
consensus,chr3R-124705,2022-09-24 15:43:47.042295035,2022-09-24 15:43:47.054807229,20
consensus,chr3R-124705,2022-09-24 15:43:47.056647501,2022-09-24 15:43:47.069915271,21
consensus,chr3R-124705,2022-09-24 15:43:47.071643041,2022-09-24 15:43:47.084903837,22
consensus,chr3R-124705,2022-09-24 15:43:47.086551682,2022-09-24 15:43:47.099393789,23
consensus,chr3R-124705,2022-09-24 15:43:47.100978194,2022-09-24 15:43:47.114115538,24
consensus,chr3R-124705,2022-09-24 15:43:47.115790901,2022-09-24 15:43:47.129283738,25
consensus,chr3R-124705,2022-09-24 15:43:47.130999002,2022-09-24 15:43:47.143918965,26
consensus,chr3R-124705,2022-09-24 15:43:47.145634606,2022-09-24 15:43:47.158176656,27
consensus,chr3R-124705,2022-09-24 15:43:47.159903322,2022-09-24 15:43:47.172255547,28
consensus,chr3R-124705,2022-09-24 15:43:47.174014822,2022-09-24 15:43:47.185404754,29
consensus,chr3R-124705,2022-09-24 15:43:47.187136213,2022-09-24 15:43:47.200137424,30
consensus,chr3R-142520,2022-09-24 15:43:47.201843490,2022-09-24 15:43:47.213562870,1
consensus,chr3R-142520,2022-09-24 15:43:47.215352488,2022-09-24 15:43:47.228698665,2
consensus,chr3R-142520,2022-09-24 15:43:47.230325525,2022-09-24 15:43:47.244249067,3
consensus,chr3R-142520,2022-09-24 15:43:47.246015823,2022-09-24 15:43:47.258890223,4
consensus,chr3R-142520,2022-09-24 15:43:47.260594075,2022-09-24 15:43:47.272176133,5
consensus,chr3R-142520,2022-09-24 15:43:47.273812116,2022-09-24 15:43:47.285617642,6
consensus,chr3R-142520,2022-09-24 15:43:47.287402773,2022-09-24 15:43:47.300280525,7
consensus,chr3R-142520,2022-09-24 15:43:47.302324365,2022-09-24 15:43:47.316093222,8
consensus,chr3R-142520,2022-09-24 15:43:47.317849772,2022-09-24 15:43:47.331085284,9
consensus,chr3R-142520,2022-09-24 15:43:47.332880526,2022-09-24 15:43:47.348543695,10
consensus,chr3R-142520,2022-09-24 15:43:47.350372816,2022-09-24 15:43:47.363220975,11
consensus,chr3R-142520,2022-09-24 15:43:47.364982370,2022-09-24 15:43:47.377680972,12
consensus,chr3R-142520,2022-09-24 15:43:47.379715826,2022-09-24 15:43:47.392028842,13
consensus,chr3R-142520,2022-09-24 15:43:47.393890006,2022-09-24 15:43:47.405542773,14
consensus,chr3R-142520,2022-09-24 15:43:47.407162755,2022-09-24 15:43:47.419725329,15
consensus,chr3R-142520,2022-09-24 15:43:47.421474413,2022-09-24 15:43:47.433223743,16
consensus,chr3R-142520,2022-09-24 15:43:47.434954759,2022-09-24 15:43:47.447646726,17
consensus,chr3R-142520,2022-09-24 15:43:47.449464380,2022-09-24 15:43:47.463078433,18
consensus,chr3R-142520,2022-09-24 15:43:47.464908612,2022-09-24 15:43:47.477923902,19
consensus,chr3R-142520,2022-09-24 15:43:47.479739281,2022-09-24 15:43:47.492565302,20
consensus,chr3R-142520,2022-09-24 15:43:47.494198508,2022-09-24 15:43:47.507977855,21
consensus,chr3R-142520,2022-09-24 15:43:47.509708661,2022-09-24 15:43:47.522266474,22
consensus,chr3R-142520,2022-09-24 15:43:47.523895884,2022-09-24 15:43:47.537262094,23
consensus,chr3R-142520,2022-09-24 15:43:47.539126040,2022-09-24 15:43:47.550559945,24
consensus,chr3R-142520,2022-09-24 15:43:47.552331932,2022-09-24 15:43:47.563954676,25
consensus,chr3R-142520,2022-09-24 15:43:47.565811764,2022-09-24 15:43:47.578201748,26
consensus,chr3R-142520,2022-09-24 15:43:47.579839490,2022-09-24 15:43:47.592362897,27
consensus,chr3R-142520,2022-09-24 15:43:47.593976387,2022-09-24 15:43:47.606469753,28
consensus,chr3R-142520,2022-09-24 15:43:47.608255179,2022-09-24 15:43:47.620450629,29
consensus,chr3R-142520,2022-09-24 15:43:47.622103694,2022-09-24 15:43:47.634588267,30
consensus,chr3R-160335,2022-09-24 15:43:47.636291714,2022-09-24 15:43:47.649095245,1
consensus,chr3R-160335,2022-09-24 15:43:47.650742778,2022-09-24 15:43:47.664009714,2
consensus,chr3R-160335,2022-09-24 15:43:47.665624655,2022-09-24 15:43:47.678336243,3
consensus,chr3R-160335,2022-09-24 15:43:47.679902565,2022-09-24 15:43:47.691456073,4
consensus,chr3R-160335,2022-09-24 15:43:47.693123383,2022-09-24 15:43:47.704785568,5
consensus,chr3R-160335,2022-09-24 15:43:47.706585705,2022-09-24 15:43:47.718887274,6
consensus,chr3R-160335,2022-09-24 15:43:47.720590617,2022-09-24 15:43:47.733916900,7
consensus,chr3R-160335,2022-09-24 15:43:47.735614958,2022-09-24 15:43:47.747388486,8
consensus,chr3R-160335,2022-09-24 15:43:47.749172006,2022-09-24 15:43:47.762777643,9
consensus,chr3R-160335,2022-09-24 15:43:47.764482335,2022-09-24 15:43:47.778309950,10
consensus,chr3R-160335,2022-09-24 15:43:47.780266539,2022-09-24 15:43:47.795344837,11
consensus,chr3R-160335,2022-09-24 15:43:47.797283770,2022-09-24 15:43:47.810878153,12
consensus,chr3R-160335,2022-09-24 15:43:47.812621310,2022-09-24 15:43:47.825187570,13
consensus,chr3R-160335,2022-09-24 15:43:47.826806980,2022-09-24 15:43:47.839757730,14
consensus,chr3R-160335,2022-09-24 15:43:47.841391169,2022-09-24 15:43:47.856182069,15
consensus,chr3R-160335,2022-09-24 15:43:47.858198909,2022-09-24 15:43:47.872465516,16
consensus,chr3R-160335,2022-09-24 15:43:47.874237957,2022-09-24 15:43:47.887126769,17
consensus,chr3R-160335,2022-09-24 15:43:47.888899420,2022-09-24 15:43:47.902353338,18
consensus,chr3R-160335,2022-09-24 15:43:47.903998312,2022-09-24 15:43:47.916823252,19
consensus,chr3R-160335,2022-09-24 15:43:47.918476675,2022-09-24 15:43:47.931150762,20
consensus,chr3R-160335,2022-09-24 15:43:47.932839578,2022-09-24 15:43:47.945326004,21
consensus,chr3R-160335,2022-09-24 15:43:47.946960078,2022-09-24 15:43:47.959796591,22
consensus,chr3R-160335,2022-09-24 15:43:47.961456595,2022-09-24 15:43:47.974879581,23
consensus,chr3R-160335,2022-09-24 15:43:47.976550048,2022-09-24 15:43:47.990057267,24
consensus,chr3R-160335,2022-09-24 15:43:47.991779188,2022-09-24 15:43:48.005266924,25
consensus,chr3R-160335,2022-09-24 15:43:48.006941414,2022-09-24 15:43:48.019565061,26
consensus,chr3R-160335,2022-09-24 15:43:48.021210141,2022-09-24 15:43:48.033283379,27
consensus,chr3R-160335,2022-09-24 15:43:48.035097128,2022-09-24 15:43:48.047535138,28
consensus,chr3R-160335,2022-09-24 15:43:48.049353679,2022-09-24 15:43:48.061908565,29
consensus,chr3R-160335,2022-09-24 15:43:48.063496090,2022-09-24 15:43:48.075244943,30
consensus,chr3R-178150,2022-09-24 15:43:48.076873215,2022-09-24 15:43:48.091288305,1
consensus,chr3R-178150,2022-09-24 15:43:48.093087761,2022-09-24 15:43:48.106174077,2
consensus,chr3R-178150,2022-09-24 15:43:48.107937267,2022-09-24 15:43:48.120555172,3
consensus,chr3R-178150,2022-09-24 15:43:48.122409350,2022-09-24 15:43:48.135223129,4
consensus,chr3R-178150,2022-09-24 15:43:48.136917692,2022-09-24 15:43:48.150637123,5
consensus,chr3R-178150,2022-09-24 15:43:48.152331810,2022-09-24 15:43:48.165312884,6
consensus,chr3R-178150,2022-09-24 15:43:48.166940697,2022-09-24 15:43:48.181215256,7
consensus,chr3R-178150,2022-09-24 15:43:48.182930816,2022-09-24 15:43:48.195929502,8
consensus,chr3R-178150,2022-09-24 15:43:48.197605515,2022-09-24 15:43:48.209937857,9
consensus,chr3R-178150,2022-09-24 15:43:48.211702970,2022-09-24 15:43:48.223455385,10
consensus,chr3R-178150,2022-09-24 15:43:48.225132821,2022-09-24 15:43:48.240025724,11
consensus,chr3R-178150,2022-09-24 15:43:48.242400865,2022-09-24 15:43:48.254661696,12
consensus,chr3R-178150,2022-09-24 15:43:48.256579917,2022-09-24 15:43:48.269871411,13
consensus,chr3R-178150,2022-09-24 15:43:48.271691103,2022-09-24 15:43:48.284913994,14
consensus,chr3R-178150,2022-09-24 15:43:48.286607657,2022-09-24 15:43:48.300374315,15
consensus,chr3R-178150,2022-09-24 15:43:48.302180771,2022-09-24 15:43:48.315724064,16
consensus,chr3R-178150,2022-09-24 15:43:48.317319101,2022-09-24 15:43:48.330578478,17
consensus,chr3R-178150,2022-09-24 15:43:48.332202755,2022-09-24 15:43:48.345002390,18
consensus,chr3R-178150,2022-09-24 15:43:48.346902184,2022-09-24 15:43:48.361942069,19
consensus,chr3R-178150,2022-09-24 15:43:48.364034346,2022-09-24 15:43:48.378723154,20
consensus,chr3R-178150,2022-09-24 15:43:48.380547451,2022-09-24 15:43:48.393805617,21
